AddressGUID,AddressID,Region,State_Province,City,PostalCode,CustomerGUID
b3affb4a-46f8-4fbc-8e4b-774f735fdd38,1191,Central,Nebraska,Columbus,68601,7be51d62-01c6-4d9f-b0af-5dc704902650
ef5ec01d-3793-4d90-8593-b1cca08e581b,1192,West,Utah,American Fork,84003,e46da59b-f7cc-4632-a7aa-0f6420efe030
9490f90e-6f89-49c9-a916-23e812c39554,1193,West,Utah,Bountiful,84010,04907e88-b616-45b3-9245-69c9b35524cd
cf96e719-3ce1-4680-b8e0-b939125f01da,1194,West,Utah,Clearfield,84015,6a0cd92c-3d00-4d09-a4f1-3eca6e75925e
e1ffe568-6e76-4da4-af23-b9ab5fe4d7a4,1195,East,Ohio,Westerville,43081,62b346b3-9f5d-4916-a51c-468f9b7f0995
f75e1c9f-7606-4bce-ac85-8af59469ae62,1196,East,Ohio,Westlake,44145,41c2786d-bab6-46a6-839c-377d1cb6164a
0cde2dbe-f810-4bc8-9cad-e0a5765ebadf,1197,East,Ohio,Wooster,44691,6c8990e4-974f-44a5-9ff3-f87354a23c79
33136410-59f4-41c6-bab9-7d28434287b4,1198,West,Wyoming,Cheyenne,82001,6015d526-1271-406a-84ae-9ac3501c2860
4f4079a1-ffb1-4853-872a-d65facc6d0e9,1199,West,Wyoming,Gillette,82716,33a157c9-f3f8-4c51-a4dd-3693a060f928
6a2938b7-c545-4d09-a9ed-a9b9198d67f9,1200,South,Florida,Coral Gables,33134,95a8e34b-1602-4e8d-a851-293bd7461d3a
00ad54bc-b638-429b-a164-566bf48d9738,1201,East,Pennsylvania,Drexel Hill,19026,b92b3358-a033-4d09-a8ce-4e6b1317f1e3
f98cb4dc-6832-48ca-baf6-d5a866532e2d,1202,Central,Wisconsin,Cudahy,53110,0974a7d0-24f6-4581-9740-f45744ca8d92
be1e71c7-cd43-4007-86ed-1e1d1c85b47d,1203,West,California,Los Angeles,90049,c0b967fc-9725-43f7-97ad-3e6be2fa72d6
4ba81fc6-c91a-45a3-8c13-86ca4eb421a1,1204,Central,Michigan,Bay City,48708,f9a2cdc6-0ba9-48e5-be2e-f1165b1a2b69
c502c726-dc01-4c37-a9cc-8114b10ac0b9,1205,Central,Illinois,Des Plaines,60016,5396cef6-537a-441c-9217-2526160a2914
dc926d9b-c687-4280-af9a-895771c0d884,1206,Central,Illinois,Downers Grove,60516,0e66402f-47b6-4542-a151-9be9e789ff3e
715bcc21-7bb9-416b-9559-af5fd40bbca3,1207,Central,Indiana,Merrillville,46410,ad7ee7fd-dce4-4203-8f44-885c0ad29f3e
ede07a26-c5ba-46e8-90a6-d1c8a0d831c5,1208,Central,Indiana,Michigan City,46360,c2aadcc5-fe72-499d-89e7-f952464d4c3c
773003dd-fafb-4775-8535-b5412edb9244,1209,East,New York,New York City,10045,a00e534b-b825-48ad-90bc-44ddcdaf58f1
ab4a3a56-5d5a-4ce1-9b0e-e7fd597d7472,1210,West,California,Pacifica,94044,74ccb72c-8287-4175-afa6-e80daac695d1
15a055f6-aa50-429e-b0c1-ac806d8db78c,1211,South,Florida,Palm Coast,32137,20a5c84e-4271-401c-86af-f995e7877037
9317590f-c852-4120-b3ab-2b5d826a457d,1212,Central,Missouri,Ozark,65721,4a086054-6e4f-4d5a-ac33-3dbd8a092653
6b6e96b0-ca6c-4103-95e5-6cd1ca65fda0,1213,East,Maryland,Dundalk,21222,de5361ce-9f78-49dc-b826-7ea615710d85
5a57dc3a-d8f0-4d26-9817-d6399befe0b9,1214,West,Montana,Kalispell,59901,f64f0074-db64-47cd-8287-fe72e9ecddec
892fbd8a-3e82-4b05-8b89-027ed769889a,1215,East,New York,East Meadow,11554,47fec61d-c4d6-455f-baee-6ea8f7bdacaf
52998095-192b-45dc-a460-ac0fbc589745,1216,East,New York,Elmira,14901,979e06e6-3b03-4129-bee5-9516d5d72056
021c2e51-8204-4712-a1d8-31be43fbd3cc,1217,South,Florida,Coral Gables,33134,e6f3d272-c331-449d-87e5-5d2204612964
4f1f506d-d191-4058-9311-3ecd8cccb1f2,1218,South,Florida,Coral Springs,33065,53b75838-919c-43fc-8891-2445b7525983
2920638e-e21e-4fef-a6fc-c514890221a4,1219,South,Florida,Coral Springs,33065,576fc773-2a2d-447a-b0e7-60a7ad24ab42
c4ccdc8e-f580-45ca-b44b-0ab1a304b7aa,1220,Central,Illinois,Country Club Hills,60478,ed486d7a-a93a-4d3b-8269-f51a4e3f0faf
93068d5a-0a3e-49ed-a613-f84eb23f81f0,1221,Central,Texas,College Station,77840,9feb0524-e9d7-4c1a-b916-69d7f4095bc2
412ba6b7-69af-4b7f-a414-83854032989d,1222,East,Ohio,Euclid,44117,6fd28c1d-2043-45ef-ae00-2985bfb845b5
358973e5-b694-4fda-ae8d-1edfe6b26e49,1223,Central,Indiana,Michigan City,46360,5a05fa36-e8fc-4b70-b830-180f67380b9c
2f75bc0c-1287-42b2-b21d-ef759ff8ae30,1224,Central,Indiana,Mishawaka,46544,7712f682-ed90-4965-822e-62be4b804861
a03fdf33-2aac-4ec3-b05e-3b86ee96eb27,1225,Central,Indiana,Muncie,47302,e7c90315-6053-486d-b797-e5c5dae4bda1
7c7daec1-895f-46db-8eec-10764cbfc938,1226,Central,Indiana,New Albany,47150,cfd84531-4491-4fff-9710-b34cb06bdc99
79e164e4-d06f-4ab1-bf21-7c0350d6f229,1227,Central,Illinois,Downers Grove,60516,3cc7118b-82ce-498a-b123-fecdac3f1601
508b178a-6bbe-4b15-afba-9123ad85c32c,1228,Central,Illinois,East Saint Louis,62205,736f9b58-a49e-4a7f-a67d-2e0ef7d8b6d5
3b75ddb8-d487-4707-a41a-7f3c44dad2e2,1229,East,Connecticut,Southbury,6488,de74916d-fe9e-4243-b619-53264fce4c0b
8516db20-e995-4ae4-8448-32947aa42250,1230,East,Connecticut,Waterbury,6710,b0383dbb-28a0-4c3a-9b63-1dede886e918
cddf8347-6ed8-4bc8-8b49-fe55efa34bb0,1231,East,Maine,Auburn,4210,ceaa7d95-5da8-47d3-b9c4-7e09b9e51236
68c189b5-d786-401c-9091-5a68a5c1c039,1232,East,Massachusetts,Shrewsbury,1545,394548b5-5908-46dc-b4e1-7dd3d53180a6
3ef5de2f-e562-441f-98a3-d73a53e83719,1233,East,Massachusetts,Stoughton,2072,4187d22d-79f0-4ee8-b760-7dca29c57b58
08a396f3-b629-43a8-b1a7-0366dfc47af4,1234,Central,Minnesota,Hopkins,55305,5440f7e5-fb04-44b2-b8bb-ad670379ebc3
93bf3ef1-633a-45ca-8cc7-c25843555908,1235,East,Vermont,Bennington,5201,ecb614e7-c60d-4986-8c03-3cd1a39a8546
26a2a0bf-7e4f-4058-893d-647f939e3af9,1236,South,Alabama,Bessemer,35020,26eef72d-6cce-43f0-a8c7-47e51f5c4855
cd8eabe5-f862-466a-bd2c-61c6684a6c57,1237,South,Alabama,Birmingham,35211,9c641e7c-1b8b-44fd-8025-576746bbd856
a8632cad-e916-4b83-995e-5d0c4c6066c9,1238,South,Alabama,Decatur,35601,c7d4d178-3974-40f3-b55b-b0b3b2bae723
58e97f61-b1bb-466a-8c7c-8014ce29c117,1239,South,North Carolina,Eden,27288,8a617a4f-fd6c-490f-b6b8-d5852b7c1613
a5aa0f71-40a2-450d-8e17-31bc7aebedc1,1240,West,California,Palm Springs,92262,46c569da-b328-41d7-ac1b-07c257dede88
1707d6af-8edc-4d41-9ee9-84dd32badfcd,1241,South,Florida,Palm Coast,32137,61815396-a12a-4f3e-b64d-903ef647a0bb
da1a01dc-9f28-410a-ab8f-8b560ea44714,1242,Central,Missouri,University City,63130,82e01cf2-1524-4969-8a72-74e241945306
2e73198b-52ee-46c0-b4d6-de9d0d2be235,1243,Central,Missouri,Wentzville,63385,d2658dee-5a48-43df-9bbe-861d889f30bc
e97211ff-d8c6-4526-8dca-3a792693d154,1244,West,California,La Quinta,92253,75dc1918-6da3-4b18-9436-fbbe660c5183
23200323-5713-475f-b42d-1cc8f4e3acfe,1245,Central,Minnesota,Hopkins,55305,a24d47b6-e621-43eb-a0bc-cf051aab525d
eaeeee38-be9d-4afc-a072-3bec2ec90a34,1246,Central,Texas,Kingsville,78363,0afb26ef-a5f8-48b5-a338-331a0995139e
8b057507-d2b4-4203-bad8-de317bed1b70,1247,South,Florida,Davie,33314,e07c5de0-2ae0-4317-9633-3b1afedd9c4f
ef595d43-627a-4cd2-8904-4fb1c2cbff60,1248,South,Florida,Daytona Beach,32114,28c3d2e9-25e8-4ac1-b99e-35f0f21bd057
dafd2603-9147-4474-a9f1-d0d6e9a5f41a,1249,Central,Illinois,Country Club Hills,60478,eaaa290c-c509-4041-af35-974aa915dd36
21000360-61f9-4dac-9dca-07c34de4dab9,1250,Central,Illinois,Plainfield,60544,837ccabe-e5a7-49cb-ac22-f4dc78b79332
3d2b14cc-9d75-40ef-86ea-c09f8f3bfbb5,1251,Central,Indiana,New Albany,47150,78e83433-e8fb-46e6-af60-c4514e16e1e3
0ed82312-1a94-4c65-9476-295b64a040c7,1252,Central,Indiana,Noblesville,46060,ea67d1ba-cc5d-4f15-b19b-321cfdca7dd0
9f4d7a74-fec3-48b3-879b-6aff5b564fe8,1253,Central,Indiana,Portage,46368,a15a7aa5-32f8-4a7a-bdb4-40a60513c053
daf5ed02-88c5-4ac3-b5ff-d0cd9af9fbb4,1254,Central,Indiana,Richmond,47374,2a54d78a-7436-49d4-b18c-42bbeff040ad
d06d68c6-cb7f-47c8-bc78-cd90c284265c,1255,Central,Minnesota,Woodbury,55125,dd9045ed-0169-487e-abe8-f74049cde68f
0c800f57-fb4d-4dfe-8db6-0704ea25a78b,1256,South,Mississippi,Biloxi,39530,97b8c538-83c8-44c0-8b2e-4c13fe33ed6a
3c8ea9e5-5bcb-4456-a4b1-220b621051d6,1257,South,Mississippi,Clinton,39056,13c119da-2418-4368-961a-d3e6c4b380f4
186724d8-264e-4bff-9e9c-93f548c4cd37,1258,South,Mississippi,Greenville,38701,2f03518b-32e9-4159-b5f7-3c6b05add199
5b8ae9af-7a95-4674-bd3e-03225a4be77c,1259,South,Mississippi,Gulfport,39503,4294c1cb-da47-4e41-ab73-db08309a8487
e3728938-6d94-4018-96fd-4aac7e810acb,1260,South,Virginia,Alexandria,22304,d69b73fc-b5ff-46cf-a88b-4c48f95bd952
25d9087e-04f7-4eea-9dce-03b35a58acbf,1261,South,Virginia,Annandale,22003,a5ae9052-ea36-4369-9204-76cdc35ad27f
b8a986ee-987d-417e-98e8-7624cb1aeaa8,1262,South,Virginia,Arlington,22204,27ed2a9f-c866-453b-8498-a9914f73e406
4763c1fe-baa9-434e-aea4-8a92a450360a,1263,South,Virginia,Blacksburg,24060,85d24496-a32a-417c-94c1-34b49803c67f
64ea89e8-f49e-4c9b-b225-3bc84783e1a9,1264,Central,Texas,Mansfield,76063,d26ee772-d9f7-42de-8fcf-c04a11d4421a
fc7d8f41-89eb-46e1-b2d3-8d200ac1b4a0,1265,Central,Texas,Mcallen,78501,e7fe45f2-f456-4acb-9bdb-acdc1f395e72
e3a9b81c-b5b8-470a-b333-b02ad1354996,1266,Central,Texas,Mesquite,75150,b834554b-7071-4cd1-894a-373bfef4030f
9162d76a-c426-4075-bb8f-ee5e636dbc83,1267,South,Florida,Deerfield Beach,33441,8407c6ee-fa40-469a-97a7-121c13bb5d6e
c129d4ed-b05b-4673-9f39-94486876b297,1268,South,Florida,Deland,32720,dfc65ffe-7cf0-41bc-9992-20e74e78f8d5
d341064d-c0f1-466b-b8bc-6e8f5a414c3d,1269,Central,Illinois,East Saint Louis,62205,306c95c7-b6a9-4abc-9926-1b59c01eebf4
5807b862-1b3c-4f46-a02d-f7ce9cd43ae3,1270,Central,Illinois,Elgin,60123,40704ac7-70ac-4133-a327-dc7f0913170a
cfc37652-8559-447d-89af-e27fc14dad9d,1271,East,Ohio,Wooster,44691,34a60393-6e13-4312-b86b-5d6c2873c497
3722258b-1ddf-4ebf-a6ad-327dbd070fe7,1272,East,Ohio,Xenia,45385,ad09e3b2-e90b-4a97-bf87-ed79afc089a9
da760b3d-3702-4e32-9d86-ef45f8e5706a,1273,South,North Carolina,Fayetteville,28314,900a78a2-b511-4cb5-9909-090f6bede92e
1d2a9364-1504-4571-923e-a24f0fd048c1,1274,South,North Carolina,Fort Bragg,28307,3827ac37-58b3-46aa-934b-6121616de965
f17fb67b-eb83-4412-beff-bbc95acbf1df,1275,West,California,La Quinta,92253,16d50b6b-f8cd-4ef0-a6b2-ddd664b8416d
cf61272f-c76b-4bb1-b457-6c01bffa509d,1276,East,Connecticut,Bridgeport,6607,a6e3b4d5-bafd-40cf-9636-9aa9c535c605
4df705d5-dbb7-4399-b699-f56ce7e81d5e,1277,East,Maine,Auburn,4210,d99198ef-4861-4611-bff4-5de5b1a25066
85728569-b43d-47b9-b261-f723848f440e,1278,East,Maine,Waterville,4901,43dd7b7f-ab17-4abc-97fb-ac1d6673a49b
542042fe-f956-4c15-b0b1-cf469d91abd2,1279,East,Massachusetts,Wellesley,2457,90bb407f-4817-498f-84d7-4528c58f696c
0568506e-f467-4436-bee4-3586e5c7974a,1280,East,New Hampshire,Nashua,3060,e5bf858e-1eea-4ec4-b3c6-fd13d7943e7e
5687b60a-01a5-49fc-870a-cced695647b2,1281,East,New Jersey,Atlantic City,8401,b837469e-98ab-44c0-97ee-aa021895f2ff
33f98622-2181-46d1-bb5d-9bf250062052,1282,East,New Jersey,Montclair,7042,592ee8bf-c900-4cec-a427-33a807d2ed9d
a30851b1-7068-4af9-9e21-e629538a4aee,1283,Central,Texas,La Porte,77571,3fa392a5-6f81-4a50-b521-9d6f95dcda93
c8e84579-c1a7-4565-8599-bc6524112c2d,1284,Central,Missouri,Bridgeton,63044,0ea6ab93-d377-4162-a795-6bf71d419f48
7886e58c-7338-430b-8f6e-fab966e77d5c,1285,East,Ohio,East Cleveland,44112,5e77800e-4e4d-4f9f-8c1b-7f99f508ce02
e7f9e339-905b-4ee6-9c71-92f0ea285a63,1286,East,Ohio,Willoughby,44094,8dd854a6-2ca6-42db-a659-bc69244f3eca
3219cb80-4c89-429c-9224-9eb6b35276ec,1287,East,Ohio,Xenia,45385,23525a93-dae1-4741-b477-92d391b12166
d634cbbf-f8ec-4457-b03c-4f3aa8da0213,1288,East,Ohio,Youngstown,44511,012206d5-7552-4eaf-b4a2-272b282ae84d
39d806ab-f026-474f-b82a-42a694fefa12,1289,Central,Oklahoma,Bartlesville,74006,fa436006-3ee4-44ae-862b-81dd88437c6b
80077799-67de-4aca-bb79-f3d34afb5bc5,1290,East,West Virginia,Huntington,25705,b6ea2275-0674-454c-85e2-3d3768006cc3
f10e9494-f074-4f78-be7b-29dc53bdb614,1291,West,Wyoming,Gillette,82716,ff0be155-6498-4746-b6d7-628659f797ed
702ed7d0-f723-4566-a795-01259d14da84,1292,West,Wyoming,Laramie,82070,226fefe4-82d8-422b-b594-3dfecc11fb89
24c6342d-8295-485d-8395-60fe614337d5,1293,Central,Missouri,Bridgeton,63044,10fb7bda-27af-46d2-859e-b7b61c6de180
bf6597c0-267a-4a23-8459-36ad6e9d2ae8,1294,Central,Nebraska,Hastings,68901,5372bcd7-f4a3-42c4-bf73-1f5b352d4d5a
11e195c1-79c8-4430-a221-82b65e4e75ae,1295,East,Maryland,Waldorf,20601,30708429-1ee8-45e8-90ee-1f19f9385623
dc3f4ffd-b6b7-4ac2-9816-ce75ec528c74,1296,East,New York,Woodmere,11598,738bc88c-403f-40f5-9d16-59d97b5c6777
a3193cd0-2662-43e8-8300-01c4c2406717,1297,South,South Carolina,Taylors,29687,4869e1d7-0363-4e93-89fd-4986d8f4746c
8c1fb296-143c-45fe-ad76-00a71df99bc5,1298,East,New York,Franklin Square,11010,2e0696f6-1fe8-464a-b1d1-dc2ddb5b2820
07fb6894-9b70-415d-a04f-321aba861a39,1299,East,New York,Freeport,11520,3f5ad91c-3727-4a2d-85a3-13e6cdf034c2
67974389-33f2-495b-96e6-8a372b984e17,1300,West,California,Sacramento,95823,4a8c6929-0b83-4b13-991c-325a55235866
c9f975a3-fe94-419b-a8df-544819b9bd48,1301,West,California,Salinas,93905,1184ae95-3b92-4efe-8135-65d8c4f98747
7f635cac-0cbe-49b4-b868-ad6900ef2654,1302,East,Connecticut,Norwich,6360,f2d4f783-86b0-47c8-8398-974ce507e86c
1c9a2441-3e0d-4a1e-b65d-22932c9e71d1,1303,East,Maine,South Portland,4106,63b1fc58-d20a-4b59-ae42-082bd3dd7c60
e63b51aa-db01-4197-94bd-9b377ca713f8,1304,East,Massachusetts,Brookline,2445,dcf685eb-bc74-477b-a086-c054deacf5c8
0eba9104-46f2-49a7-8e3e-9df874a15a4f,1305,East,Massachusetts,Hopkinton,1748,6a1eb927-d296-478a-8ad2-7e2efab00bdd
9e0c1b87-3f34-44db-a235-ad083087d6d5,1306,East,Ohio,Fairborn,45324,69566b03-e5ce-437f-94fd-28dea3d9a069
ac9bdfb8-5f42-4674-b590-9222b70dd888,1307,Central,Indiana,Highland,46322,8e95bc1d-fce2-4244-b5e4-f912ed7bc6bb
752e1cc6-b61b-4947-a1f8-0a3cd446b701,1308,West,Oregon,Klamath Falls,97601,8126823e-8c74-4129-9bc5-8f276a5710a3
c40d0cd2-d364-4aeb-8410-03a84ab6be47,1309,East,Pennsylvania,Lancaster,17602,a77d626a-4ad3-4d55-86a3-bbc0e1d74815
9723c3be-97e1-4fc0-9af9-af8fe3113c5a,1310,Central,Indiana,Richmond,47374,8ed4b1ca-97f8-491f-8f60-d1f7fcf16f8e
1f681aa0-1805-440c-8a04-6dfd61ba9a43,1311,Central,Indiana,Schererville,46375,1f57a4f8-045e-448c-9ac0-64925b50495c
fe69bb09-da61-4f0f-9766-320b3888ae13,1312,East,New York,Glen Cove,11542,7e931b1e-6cd4-4c10-8f0d-065a5eb6a1d4
20192ad5-e590-4047-91ae-dfd28fc7a7f5,1313,East,New York,Harrison,10528,a8d6015b-ad67-48c6-b15c-9dbfa973fe96
9b75cc43-6214-40c2-a09e-a0a600623a00,1314,South,Tennessee,Greeneville,37743,6711538d-023e-4c79-bb9c-47f1f4bc260d
a794f0c0-7791-47c8-877a-2db305a9f366,1315,Central,Oklahoma,Bartlesville,74006,3b94f528-24e9-4559-854d-0c27b8765800
9f3447d0-d56e-4b7b-b153-596ad7533b83,1316,Central,Oklahoma,Broken Arrow,74012,9a537409-955f-4e0a-9856-7d0191a459cd
99932d5e-0c70-46f1-a46d-3bcb1004c185,1317,Central,Texas,Houston,77095,88344353-74cc-4c3d-a53e-7852977a6fef
adddeb77-6d8f-4b07-86b8-8d1b021a5790,1318,South,Mississippi,Hattiesburg,39401,a4761242-53b9-40b8-a17e-b4a4155f4eb5
e8c16f48-faaf-4118-8367-5bc16658eacc,1319,South,Mississippi,Horn Lake,38637,668f6793-39bf-4e49-8da1-703c84464176
c78e6742-419d-4428-9871-5b623f806baf,1320,South,Mississippi,Jackson,39212,e717fa81-04ca-40ac-a979-97f9f04966f4
f4125800-44c4-4dbc-a6d3-35dcf28a2aeb,1321,West,California,Salinas,93905,7e3e8bc7-5a37-442e-8aef-f46d0314d3c1
0b0816a0-402b-40fe-b38c-9ad518394ca5,1322,West,California,San Bernardino,92404,3b80c766-a6b9-44f2-92aa-e6edc216bbb3
16178058-12ea-443a-9f07-f12df90b8481,1323,West,California,San Carlos,94070,e318b387-24f0-4e92-943b-4b8ecad8f81c
576f78f3-58cf-4ce7-886b-4822157913b8,1324,East,Connecticut,Stamford,6901,c90f87bb-2f0b-494a-8230-bf4ca33e9eba
c3231ee5-876d-447a-9819-c7025053ed51,1325,East,Maine,Waterville,4901,28d3b9ba-6665-4704-9a83-7516d4a9d844
6964e413-478b-4721-8eff-6e4f5def87f6,1326,East,New Hampshire,Portsmouth,3801,84bb7052-d065-4acb-8c6e-00b72f919377
7f754c42-a46f-4cf5-bc1d-1dfaa8c5338c,1327,East,Vermont,Bennington,5201,06e07c68-10ea-4e1e-ba30-08ab7fa1f107
1eaa14b8-d172-4583-bc60-ba51fa904d3f,1328,Central,Texas,Friendswood,77546,2fc959c2-d51f-4a6b-bf44-e4ab0fcb87a7
55bd8da6-325c-4594-a8e4-96e8321779af,1329,East,New York,Bethpage,11714,4177fe07-d198-4fcf-a54c-9957f7ba44cd
5a295d86-66cb-4591-b1ac-f4204cdee857,1330,Central,Illinois,Woodstock,60098,99ba9373-37cd-47fc-9f43-1282f8d5469b
2fb0b4cc-323f-4d74-933c-4b52cdb3528e,1331,East,New York,Woodmere,11598,43ac829e-c00a-4300-9a65-6fb3fe3aed48
fb2ce32e-85be-49fb-827b-e6ba63b5d928,1332,South,North Carolina,Asheboro,27203,2389d96e-bb6b-45d3-a697-03d4ccdf99d5
50272476-9344-48c3-a45d-9a397cb28878,1333,West,Washington,Cottage Lake,98072,6d1fdec8-bb50-4cda-88eb-247f0d7b02a0
4eec1e74-7f7a-4610-bcb0-06f2881d02d0,1334,West,California,Thousand Oaks,91360,c921917a-b1d5-4600-9603-89523d367849
d824e956-e14c-4c5e-811e-8ab5e82d65f0,1335,West,California,Torrance,90503,157d4f37-ef85-49ec-99ec-972dd8fb0aa1
7d79937f-f0e6-431a-a37f-264d6a7c0a1b,1336,East,Pennsylvania,McKeesport,15131,8b2e0214-0deb-42df-9ff7-0142e2fa4889
2c80e53c-e264-4e4a-b148-55093b3dcbd3,1337,West,Wyoming,Laramie,82070,bd48cf7e-c133-4c1a-94a3-0d2efda8575d
84d8059d-2bf8-45be-849c-9eb5854d6e93,1338,Central,Texas,Mesquite,75150,8056d377-a9f3-4f06-93e6-230d07d03311
e7362e34-2566-4e9c-848c-3ec3383e204c,1339,West,California,Palm Springs,92262,7eb848e8-378e-41a2-bfbc-a8cbf265049a
d7e9e1cd-c4b7-4061-8f3f-333bf1e4bc2e,1340,South,Florida,Palm Beach Gardens,33403,e05d9f20-0e43-48cb-ba73-7843f9761eba
a09c6a2e-ab8e-40e7-8a65-a9bd39de2369,1341,West,California,Laguna Hills,92653,097a3801-7c2d-443e-afe7-ff8e5d86b38b
7bb12778-a23c-4be2-b1e2-493d2d362e16,1342,South,Florida,Deland,32720,a7c8ff15-5881-4875-a108-23a00249fdbd
2c1e6fc2-4d43-4cc0-91a8-f3473a765859,1343,South,Florida,Delray Beach,33445,2e86c783-5cc3-45ff-b085-8f4a3c0bfddd
ee268d11-b015-490e-924d-b274cf3aaa93,1344,South,Virginia,Blacksburg,24060,c3fe39d3-619f-4ea7-af61-d2bd4a061653
3b12844e-98b9-4282-bc25-86e4931954b2,1345,South,Virginia,Burke,22015,a0ca30da-9f51-49cb-bf6b-70f84cf07a44
06d77ec4-0e51-466b-b762-88154e374e02,1346,South,Virginia,Charlottesville,22901,d3182a19-e28e-4b76-ae62-5ea1bb994d26
ffe2a185-2d3c-4c6f-bca7-0b558215b279,1347,South,Virginia,Chesapeake,23320,63bcb549-4a71-41dc-a398-70ded34eccab
f1c66e15-2f4d-42c8-af1a-58d0d54078ac,1348,Central,Kansas,Newton,67114,e00aa22a-64dc-414c-856d-f8de6a6c79b6
1e4bba19-beb0-4b5e-9cfa-f60c3561b59c,1349,West,Washington,Cottage Lake,98072,a90a87fb-fba9-49dd-9cc4-ffa46affef3c
70d039a3-3f47-41d8-886e-4c13cde585e8,1350,East,West Virginia,Beckley,25801,3624c84b-2963-41be-b35a-196519464d04
9d82d61a-918d-4c7c-980e-4c129901104a,1351,East,Ohio,Fairborn,45324,093bc687-a540-4977-a1ea-3765c65a8265
e7228af4-563d-470e-bffe-6d66bfe469c6,1352,East,Ohio,Fairfield,45014,e3bbd8a3-f9ec-4805-8db9-6af403a4f295
e461709a-260d-4cc6-b888-99e8851024db,1353,East,Ohio,Findlay,45840,5358b1d6-6bb8-48c0-97ae-3e11cd780175
91f74f0f-c882-4065-a0c3-26c0aac753b2,1354,Central,Illinois,Chicago,60611,f691c6ef-d432-44cb-80ad-5352b60995ff
b8867c26-cc09-4189-83ba-d6a014862e4d,1355,Central,Texas,Conroe,77301,924ca85c-480d-4aa9-a48b-25f7984aa387
5371cfd0-a350-4515-b68e-9d22ff5d203e,1356,Central,Texas,Coppell,75019,c1ce4ca2-158e-4145-a518-775946976546
79c7d554-a369-4d2f-82e3-99d620dbaa2f,1357,Central,Illinois,Elgin,60123,60584283-ec6e-458d-99e9-eaf35a3df44e
cc14817e-f0bc-48dd-b70f-81170175915a,1358,Central,Illinois,Elk Grove Village,60007,cff63a4a-e52b-4191-b249-e88964fc48af
0f6a244f-e3fb-4756-8ed7-c8f460b72445,1359,Central,Indiana,Highland,46322,cdf007af-f0c0-40da-97d9-7b0898026b8a
94532011-d3d6-4387-a0c5-da56dcfa1e58,1360,East,Pennsylvania,Harrisburg,17112,ff0cbe96-529b-41ca-a21c-f50393509b50
4810a543-b3e6-430c-93d5-751601119bc3,1361,Central,Kansas,Newton,67114,0aa1b5a1-eca6-4bf3-a521-c5acc5966c92
f484af5c-c471-415a-98b0-a5da5a043907,1362,South,Virginia,Reston,20190,01133c62-8400-46c9-b65e-cd4d2cd1f9e6
1be1f27c-806d-40d1-a5de-3d1c2d1a801d,1363,South,Arkansas,Fayetteville,72701,50cb0a61-db26-4912-addf-7a2017ec6c6c
e854a9a4-43f5-4b4b-8ce8-ebba627147ca,1364,South,Arkansas,Fort Smith,72903,0201bed9-4578-4d3b-b4e8-4061c73e5fda
a325f9e3-0469-4d57-a42f-807d58798bd2,1365,South,Arkansas,Hot Springs,71901,430c3602-1702-4ac9-b6f5-b9ba464e9aa0
704ed215-4b5b-487a-9cc9-c6b2b137f05c,1366,East,Pennsylvania,Levittown,19057,1bd33864-1ec6-4066-8cfe-0bb6dce1b02f
4741109c-3725-4a6d-bbf9-ae7d2b6495d0,1367,South,Mississippi,Jackson,39212,b834b882-fb41-4440-84ab-3c0383853e42
ab2b4bf9-96be-443a-a832-c8f900d30bed,1368,South,Mississippi,Meridian,39301,9dad6d03-ec5c-4748-a61e-6e53dff66830
efc3c8a4-5738-40ee-86f3-9617dbb89fb2,1369,Central,Minnesota,Prior Lake,55372,6e46d9bc-f75f-4ff0-9e31-a135a0dc5494
2e32d10e-b43d-4568-802c-2ca9efff59d9,1370,Central,Nebraska,Hastings,68901,a7105d1f-243e-4e19-bb4a-f03dbdee2479
2908c9a4-945c-4a61-a5d2-9ef0fe93295d,1371,Central,Minnesota,Prior Lake,55372,fa8dc967-cffb-4c18-b3c6-aa12f2928c03
0bc0328d-fbc5-4257-8bbd-849a211eb421,1372,East,Ohio,Shaker Heights,44118,00c493d9-80d7-48af-80f7-1c26f173525a
49fe9f28-96ca-408c-9f1b-4cea2a55fb96,1373,East,Pennsylvania,Pottstown,19464,94a82c67-dbc9-460c-8339-a1e9699403c6
2ca2d07d-37a8-4da3-944c-117a40fdc2f3,1374,South,Georgia,Marietta,30062,ec3d4eb9-400d-40a1-b8cc-961676a4b896
ff924eb3-e29b-4958-8b12-5dc8d34273ab,1375,South,Georgia,Martinez,30907,47b61f0c-0510-4255-919c-2e41943dd812
9e9990be-db75-4a28-8c7a-b0947199c011,1376,South,Georgia,Newnan,30265,9dead1e1-3dbc-4466-abc5-ea97a2bf7a61
55118f2f-923c-44a6-b0fc-785df2a10699,1377,Central,Michigan,Walker,49534,9ef8a7a9-6abf-4654-96cd-3ed29caba62c
392103a8-418d-4020-938a-52173ce7f9c2,1378,East,Ohio,Shaker Heights,44118,8fdf9a2c-cf9b-4736-b0b1-deab3fc580a9
9ce9afe6-7f44-47f7-84f7-3e53075a01cc,1379,South,North Carolina,Garner,27529,4e4e792e-869b-40a8-ba50-b9542eb77b42
a0b64af7-aa5d-4829-b703-af0e57abc50a,1380,South,Alabama,Northport,35473,223da0da-9b90-4e89-9ed5-36340d0c8cc0
