SalesGUID,SalesID,Profit,Sales,QuantityOrdered,ProductBaseMargin,Discount,UnitPrice,OrderGUID,ProductGUID
fec718b2-4e55-4ca8-9990-2d8d1e51516f,2839,-71.6348,219.88,21,0.64,0.06,10.97,1fa66617-b09a-4557-92f0-e7482d100c7f,bc93112c-d441-48a0-8c54-488f7c692d75
a25e9141-b938-461c-a4ed-bd0dc5408c04,2840,-11.0732,2.77,1,0.53,0.06,1.74,71ba0567-80e4-43ad-8569-cfac5c0a5be0,80b7eed7-b363-413b-8321-c4b57ac84a00
6ac4c51e-8008-4fa7-a2ec-e4b7d469fee9,2841,21.7695,31.55,12,0.39,0.08,2.62,75a3dd15-ec71-4897-a75f-ffdbfb065514,d8ac74b0-6467-45e0-83de-90b1bde6c20f
6ee01759-2082-4848-8b7d-a3f64066cafc,2842,29.3802,42.58,17,0.39,0.09,2.61,e5a08b9f-3cc6-4ae7-a53d-f1887f114b52,a828de89-cc82-45d4-bf6e-a5b176032f59
a7f3bd22-f95d-4e6b-a307-0e369431821c,2843,-208.1716,1625.11,17,0.66,0.0,89.99,125eccf3-ab64-4f72-ab1d-f65cf6f0a8a5,254f6ae9-0514-44c4-9358-31fa425339f2
867f94c5-5288-41d9-957e-0a7b3ef04890,2844,-2397.44,678.99,1,0.41,0.03,699.99,c702c196-616d-44c8-85e4-17e5b1ad2d25,1224d9bc-4ab8-40d9-8d72-05f2e7170ab1
fd0f8132-3a02-4d00-8653-bdeb04ab5d82,2845,8.65,166.11,10,0.47,0.1,17.67,24003f41-b7c8-4e0e-8710-6d27f20b28e7,80b7eed7-b363-413b-8321-c4b57ac84a00
38c9593a-6273-4c19-8be8-16da0e19215d,2846,100.2984,145.36,19,0.38,0.1,8.17,f27aa30b-187a-42e6-a170-2b9776918be5,4fac729b-ee15-487d-9ede-92f1e01c133f
2e979c9c-0f4b-4ecf-90af-7c0cd729391b,2847,27.74,1252.22,10,0.55,0.09,159.31,dd847f80-efa6-4921-b3b5-c3c1d85d6ccb,d103ae11-78a8-45fd-85fa-fe72c8556b73
ee63a33b-83e2-44a9-96f3-8b350cc43991,2848,-0.11,7.96,1,0.56,0.0,2.88,3f2795cb-c592-4b4f-b879-a9d95051efd2,4ae74995-1034-481b-813d-ead1c7292f94
e908c5d7-82f2-44f0-85b4-24b4555dcde2,2849,15.236,389.59,33,0.57,0.07,12.28,1ec66a02-dbdf-4802-a47d-537c499eb76f,0270a150-478b-4fd8-b108-aa88ce2b6047
862c1b3b-4fcf-4018-b7b1-1cbe3ecc050e,2850,-33.28,66.29,12,0.36,0.06,4.98,0076801d-6025-4447-8503-4dce947470a6,eebe042a-6a13-4133-b768-03d7e64c9369
e732b5e5-4568-4ee8-af93-c2c3859c88c7,2851,63.5,240.63,22,0.6,0.03,10.48,682f31fe-d140-49cd-bcf9-6c5dd840a56f,23635f10-961f-480d-9314-60c20d2d0457
8a62bd03-3ef1-4a4b-8cb4-62215ecaf06c,2852,104.7282,151.78,11,0.49,0.06,14.48,50f795df-ff5d-4da7-8bf1-52decd9e49e4,4e0e9f58-0a12-43c5-a36f-aaf11745df19
e1f723b2-d226-4e80-8801-0401c2c61376,2853,-13.01,16.24,2,0.37,0.07,6.48,d66da252-66ab-47ca-8c0c-163f94cb3a2c,eebe042a-6a13-4133-b768-03d7e64c9369
d8d3522f-1fcb-4741-a088-29164c53a16e,2854,1699.4769,2463.01,9,0.62,0.06,348.21,ec494366-81af-48bc-8a68-af1ed95f7822,f8ac426e-bd1b-4289-af7b-ee392b687a2f
cf6f35d2-5294-4721-bc2b-ddec44ad3e18,2855,0.4408,12.3,3,0.56,0.07,4.28,ffb7a4d5-56d5-4573-8570-eb80a685a481,4ae74995-1034-481b-813d-ead1c7292f94
c57bf226-9f3b-4c91-b984-e29657645132,2856,-9.5588,87.79,9,0.38,0.02,8.6,73e90c39-dfad-4d18-b4ae-37b6e5927e1c,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
21f0c88a-870d-4ac1-a7c2-13ca754bf220,2857,-82.4472,67.43,6,0.57,0.1,11.35,f52ac813-e248-4883-bf62-343a3831eb67,0270a150-478b-4fd8-b108-aa88ce2b6047
8bc315f0-c83c-4212-b081-1142cace09ba,2858,18.1516,373.44,16,0.59,0.0,21.38,b942b9cd-fdc7-4910-94a2-186958b558cd,23635f10-961f-480d-9314-60c20d2d0457
4bf15abf-0a2e-4421-837e-9b0fd9ae5616,2859,20.06,36.13,12,0.56,0.02,2.88,d3d7e689-3902-4021-b252-ac39174a4471,4ae74995-1034-481b-813d-ead1c7292f94
80297ef5-d556-479d-8524-872e6a713a45,2860,2996.2652,4760.67,13,0.36,0.1,400.97,b3fe8b15-1c53-4a76-84c7-66366c67d221,7155a587-a7d3-4456-90df-46d01a7d5926
d68099a1-6a7e-405a-87da-e337f92fd25e,2861,-7.25,18.16,1,0.57,0.03,12.28,60c33a88-36d0-4d5d-aa07-a134ca334c04,0270a150-478b-4fd8-b108-aa88ce2b6047
7f4087c8-7214-497d-9529-f7ddbd3332bc,2862,235.4,371.39,4,0.36,0.03,90.97,319fb3eb-ca68-4d92-beba-8abb1afe1120,ca9f7d3b-7efb-4b94-8af6-123d843d2365
e8934cda-b591-4d90-8c60-a83585d48883,2863,4929.3876,7144.04,15,0.38,0.02,449.99,7b0adeac-6029-4934-9ccb-30615f356623,c6a0794c-f9ce-41d2-b626-6f22cdf99b46
d052bfa5-ab1f-4afc-995b-fe07c25f28e3,2864,215.0661,311.69,9,0.45,0.02,33.98,6273ac4e-4c65-4e9b-8088-5da84ea9bbe1,4e0e9f58-0a12-43c5-a36f-aaf11745df19
73f1e6b4-64d5-49ac-9581-336dbbb1b036,2865,-42.8536,447.89,48,0.38,0.0,8.6,d8fdfd2b-d09e-4dc5-9c0e-e3f113e8c550,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
d47a5ee7-81bc-424e-8481-86b1253ec63d,2866,-20.79,1420.84,48,0.75,0.04,30.73,51864818-11d8-4892-a8d6-24411be4d441,bc93112c-d441-48a0-8c54-488f7c692d75
ff6efd00-08a4-4e24-b531-ee3cf70629ed,2867,-706.68,3369.46,58,0.7,0.09,60.98,1842e7d8-3aae-41b7-8fc3-d79c64131d09,254f6ae9-0514-44c4-9358-31fa425339f2
f4bc3ae4-f263-42a8-bf4e-e8ae34bcb0ef,2868,-104.82,670.39,65,0.64,0.1,10.97,b6a681a2-de51-4d00-94b0-4c0f99d7e09a,bc93112c-d441-48a0-8c54-488f7c692d75
29d24cc4-f8ab-46c8-aafc-d17e5d26efbd,2869,257.76,2634.86,20,0.6,0.08,155.99,8a5cc7bb-f830-4194-8765-7f90bdf97892,8fc5df08-168f-4cbf-9b68-2580389ae0d7
0043f39d-9a6a-4854-b70b-977e34f6129f,2870,-29.56,1012.78,33,0.74,0.07,30.97,91eb2887-3bab-4971-bbce-5223a5bad311,bc93112c-d441-48a0-8c54-488f7c692d75
4c3dac93-6561-463b-91cb-e15539f5cb52,2871,-44.7925,156.61,32,0.38,0.08,4.91,453896bb-0560-4d29-91f6-6d713fc31859,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
bc0d8df2-0a08-4a80-aa3e-828fe75a0e64,2872,-9.821,131.53,68,0.37,0.06,1.88,4801f838-9295-418f-b92f-598c0c280214,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
a4f59bf0-26c9-43f6-b8ff-16eab74f8e09,2873,-1197.58,9704.1,72,0.74,0.0,122.99,6dc6e1b0-e812-4fcf-9b03-b8328ee09a67,254f6ae9-0514-44c4-9358-31fa425339f2
5abda7e2-cb9b-4e5a-a62f-3ce89065b2b0,2874,257.76,658.71,5,0.6,0.08,155.99,ada83644-26f9-4e82-8b29-025ac10089e3,8fc5df08-168f-4cbf-9b68-2580389ae0d7
41a21076-8c34-4988-96bf-73f29b05f2b8,2875,20.964,165.02,16,0.64,0.1,10.97,fbb6eef3-33e0-4049-91eb-360740a393cc,bc93112c-d441-48a0-8c54-488f7c692d75
22613d76-b453-45eb-8508-f36d32b90667,2876,-291.59,73.3,12,0.37,0.1,6.48,43522de5-5bc3-429f-934b-cac801e50864,eebe042a-6a13-4133-b768-03d7e64c9369
4c614194-9bb4-4cad-85c3-11e78a0e5419,2877,-29.56,245.52,8,0.74,0.07,30.97,afd19cf1-ef87-48b8-9262-0b8d570ee9b1,bc93112c-d441-48a0-8c54-488f7c692d75
b72e2f81-705f-45fd-929d-a5f576ff86fe,2878,4.556944,32.88,17,0.37,0.06,1.88,f37cd8d5-2c44-4312-9d7d-5ba6db0a9fba,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
d4c8b4b6-2c2f-4e51-bd95-809932262824,2879,-402.38688,2426.03,18,0.74,0.0,122.99,c4a9644f-be57-4f8f-938c-726e7cd7e3da,254f6ae9-0514-44c4-9358-31fa425339f2
54bd41cc-e9a2-4e3b-92c7-ae3c3e60d24b,2880,-33.21154,111.97,12,0.38,0.0,8.6,52cbf97d-bbf8-4e41-85fb-c475685e43db,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
6dc3c9ae-324c-40f9-adee-cd99bc5ef15d,2881,-20.79,355.21,12,0.75,0.04,30.73,72ebf7e8-86da-4052-8bdc-a9b716e60c6b,bc93112c-d441-48a0-8c54-488f7c692d75
6388dc7e-289f-4092-9870-04315d15d67e,2882,-636.012,813.32,14,0.7,0.09,60.98,4cd37752-ac54-4d39-8a0c-475a5f681184,254f6ae9-0514-44c4-9358-31fa425339f2
917b2386-3bc3-4ea8-a826-5e3e6838ccc0,2883,-192.56,96.87,23,0.49,0.03,4.18,bb01f8fe-82d4-415f-9119-2691e9d9bb27,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
e09d330d-ec69-4894-b3b3-428ac0c5a9b2,2884,5.3084,20.27,13,0.37,0.04,1.48,34300ae8-2c35-4bb9-9f7c-2cc820574de3,d8ac74b0-6467-45e0-83de-90b1bde6c20f
8651ce9a-e683-4a27-a01d-2a3909bed7c2,2885,-44.7925,39.15,8,0.38,0.08,4.91,86bb5334-8ddc-4a99-822e-40aabc4add69,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
cf815ec0-c50d-433e-aa28-1fbbb6c54763,2886,243.1353,352.37,19,0.43,0.04,18.84,babf3365-b835-407c-9586-6f726ae16889,b52e5bba-866d-42fa-be23-b3d59febd151
6b07347e-1903-480e-8777-fc5fe10cb8ca,2887,16.852,170.78,36,0.36,0.07,4.98,12295aa9-5dd6-47da-94b0-7d939b67307b,eebe042a-6a13-4133-b768-03d7e64c9369
326a6c4c-ba3c-44be-b9b7-9cb9e15f05ec,2888,-92.42,49.56,11,0.4,0.05,4.28,060fe661-f87d-413f-8129-1f558f4b7a77,eebe042a-6a13-4133-b768-03d7e64c9369
7e7697e2-67a2-4a6e-a15b-a97ae2ad6b27,2889,-68.232,43.14,6,0.36,0.09,6.48,9a9608c4-bdd4-4f3e-962d-b2a41c371625,eebe042a-6a13-4133-b768-03d7e64c9369
015a798a-e13d-4dad-89ca-6f25d78a2e2d,2890,369.9987,536.23,9,0.59,0.0,65.99,c659de66-4906-4625-b0eb-757d15025720,8fc5df08-168f-4cbf-9b68-2580389ae0d7
1013b08e-1fb6-4a09-b9a2-3839d6e97f0d,2891,-26.83,159.26,5,0.75,0.0,30.73,a8ff3106-4e63-41c7-8b14-e74c3d84354b,bc93112c-d441-48a0-8c54-488f7c692d75
d4418241-a12c-44e6-81fd-d48acaa1072b,2892,199.73,917.73,9,0.52,0.01,99.99,e179c60f-966c-4687-8db2-f1278aa0ad2f,bc93112c-d441-48a0-8c54-488f7c692d75
bf83db64-8aaf-4e10-9ab1-28896fd35cbc,2893,19.3683,28.07,1,0.47,0.02,20.28,1982e8e1-79fe-4b18-a373-da7f934be953,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
442acaaa-edd7-451e-a69a-43876f8bce47,2894,576.114,983.69,42,0.55,0.06,22.98,3b5e4de2-85e7-4384-88b1-ad699b4e8730,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
d1f76584-c6d8-4b95-801b-05d540e807db,2895,-2.9568,8.49,1,0.43,0.04,8.34,538cbec3-f74a-42fa-bea2-7c8a774561a8,b52e5bba-866d-42fa-be23-b3d59febd151
af7cb8f2-a8e2-4563-ae57-ea9f3df73cf3,2896,75.3894,109.26,3,0.4,0.03,35.94,7ce16907-1872-4667-b047-e7fbb056154b,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
3b2f831a-ebef-4a2d-9a0c-9dce218fd021,2897,429.543,715.93,12,0.58,0.0,65.99,bc0d6060-50c9-406b-afcb-fb4792d771d4,8fc5df08-168f-4cbf-9b68-2580389ae0d7
bf876957-af6b-40c0-bc4c-c76eec70e66e,2898,-15.9712,54.2,11,0.37,0.09,5.28,65f905b1-624c-46db-b380-f811d84c2ef6,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
c3215f1b-80a4-4b86-a5e0-27688ab2373f,2899,-18.5,12.02,1,0.59,0.08,10.89,cd99263c-3760-4bfc-95ab-5253acfb3e30,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
31f559d0-317a-4cff-9b36-36959aa76ed8,2900,302.9445,439.05,20,0.37,0.03,21.38,f9b8e67c-2315-4807-a44b-fe074bb3d77b,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
dd1836c2-6ee0-4b80-b8b9-904013a3d0cf,2901,20.4536,38.81,12,0.48,0.08,3.38,2581ad70-750c-4acf-9e0f-70590ed2fdd0,4ae74995-1034-481b-813d-ead1c7292f94
f81515ae-0db9-4fc9-9ddc-2327adee2f30,2902,99.0633,143.57,8,0.42,0.02,16.48,83c21e59-5c49-4159-b1a1-e9e3e5a96d74,4e0e9f58-0a12-43c5-a36f-aaf11745df19
3b0ae303-50a6-40ef-b3ef-ba33d27314cf,2903,542.25,2144.92,36,0.59,0.0,65.99,2caed225-f8d9-4cf5-b3cf-ff6f305cdd97,8fc5df08-168f-4cbf-9b68-2580389ae0d7
f7d2d762-79c7-4f6e-bab2-e675a1533527,2904,69.61,484.56,27,0.42,0.02,16.48,7185a68e-3dd0-4544-a2a7-e64ffd06d4e6,4e0e9f58-0a12-43c5-a36f-aaf11745df19
65d77173-656b-4910-9d4f-da65292f9032,2905,51.244,473.46,13,0.4,0.03,35.94,aaa21fac-7b69-44ae-87c2-c2441b82dadc,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
95d25a4a-721e-4c91-b6f8-9b4877da5833,2906,-26.83,637.04,20,0.75,0.0,30.73,667f777a-3a94-40e0-9649-f1c9208ecc28,bc93112c-d441-48a0-8c54-488f7c692d75
9d0b67ca-7d22-4d1e-a488-0060440bd7df,2907,199.73,3670.9,36,0.52,0.01,99.99,ed9b7866-0647-48a0-92e0-9fe4b0ab4b03,bc93112c-d441-48a0-8c54-488f7c692d75
3cf1e25c-60f5-487c-97bc-37afc5dbebac,2908,48.85,112.26,4,0.47,0.02,20.28,dd7363d1-6ac1-4a71-b9be-656a52a8ca80,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
17ae21b6-ec1b-499c-97e3-79cf2f6a8bdf,2909,-20.608,221.74,45,0.37,0.09,5.28,767e727f-79e4-4cc8-b919-492065e50e49,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
59e42c93-a89d-4dc5-a982-90c9e0a0121d,2910,-18.5,48.08,4,0.59,0.08,10.89,c134d342-bf2d-4531-8f60-e93561536820,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
843da5e6-bbc3-4d46-951b-45c984c52885,2911,261.87,3911.34,167,0.55,0.06,22.98,b410fd38-8265-4433-a11c-56a556763e9a,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
22fa4c76-bee0-4d73-9beb-a2535ab46b10,2912,-20.2975,16.6,5,0.37,0.07,2.16,fe7b904a-8282-460d-9e7c-f1718143d393,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
d5296e58-853d-4302-a2af-72d6d2e4b3b4,2913,13.82,174.66,54,0.48,0.08,3.38,9bfb68a1-0700-4a49-b7dd-08817e01a0ee,4ae74995-1034-481b-813d-ead1c7292f94
cec583ab-026c-4a6d-82e1-9fa8f1e6fd54,2914,330.0295,1800.11,82,0.37,0.03,21.38,ad17d854-34f4-47ac-b5c6-8c6a4f778ee5,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
8dd00b80-4e96-4240-9e52-95f651a9dba4,2915,-8.8,33.94,4,0.43,0.04,8.34,0d17a568-7b80-4d37-95b9-dff3a3e291b9,b52e5bba-866d-42fa-be23-b3d59febd151
20ffbcc3-c480-4fb1-80a0-f94e1dfb4990,2916,-20.2975,3.32,1,0.37,0.07,2.16,c9e711de-546e-45e9-b999-fa324fe22780,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
ba9d33a7-6f3b-45ba-b7b7-630ca845a87a,2917,-634.8654,471.21,1,0.79,0.02,417.4,f7cdc009-a795-47ee-91cb-e6c0d2f1a096,f8ac426e-bd1b-4289-af7b-ee392b687a2f
d71fe61d-d704-469e-9b1d-41c78ac75aa4,2918,87.12,182.61,4,0.46,0.04,46.89,adcab781-ff67-4c07-ac54-994ffb3adba3,c44d630b-0c0f-4b88-bf8a-97fe9dd80d23
39be9582-3121-4b88-a4f3-dd11fedceeda,2919,85.29,1066.64,12,0.56,0.04,85.29,5ab5105f-6458-4119-87a7-7acfb7f76369,d103ae11-78a8-45fd-85fa-fe72c8556b73
786c8f39-2c20-4891-9922-6b0a58e41b74,2920,-5.71826,5.67,2,0.39,0.07,2.78,78e2df23-83ce-42af-9f13-c16b8a7a16c4,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
46f0a7ae-f090-4fe6-8401-5e2d560639a0,2921,124.4728,242.34,6,0.57,0.06,40.98,3bf698c7-2e13-49e0-9a2d-0ff72cb87cc1,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
f39012d0-d64f-43ae-9e4f-54c3b945aeaf,2922,-97.54,239.59,12,0.6,0.07,19.99,31fe93c8-e29a-454d-ae41-497c500a6b1f,a505c470-5f65-428b-97fd-e090e17a8f47
49201859-b66a-4dc8-b847-006ef2da023d,2923,-87.27,64.96,9,0.37,0.0,6.68,cf3e1bc9-ed06-489c-8cbc-9ff454de5ba9,eebe042a-6a13-4133-b768-03d7e64c9369
1b1dc9ee-468b-4c6a-942c-2c7744777245,2924,357.9513,518.77,12,0.37,0.0,40.98,35bb262a-0c36-44be-9228-39120f7bd04b,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
2478afa0-36c5-4df2-9172-0fc229f3ecb2,2925,-443.78,1114.01,8,0.77,0.04,140.98,fc14fd52-6e7e-4eeb-8381-cb8f783998c0,23f9b2e9-a232-44f5-a56b-5a94685c046e
86bcbfbc-0b6f-4296-990e-67bd56460f2c,2926,2850.1071,4130.59,12,0.57,0.08,363.25,a784b99b-2601-4c29-8cb6-44be71aa6b8f,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
8577c5ed-33df-4627-bcac-5dc2b5d06ebd,2927,-63.0912,22.18,6,0.56,0.01,3.28,9839ec6a-907b-476c-a8ef-f903c1135efa,4ae74995-1034-481b-813d-ead1c7292f94
523f17c1-077f-43af-a334-8df22708b6dd,2928,25.2402,36.58,8,0.52,0.07,4.84,24274018-e896-4fce-bc75-358949801195,4ae74995-1034-481b-813d-ead1c7292f94
00cdf87a-fb2f-4da9-9169-f13968d5c0d1,2929,18.6184,35.91,12,0.56,0.0,2.88,6639de18-c86e-4460-a591-e049f6d0043f,4ae74995-1034-481b-813d-ead1c7292f94
6366ee93-8c8d-4526-912d-78b471e60f17,2930,141.5604,205.16,36,0.38,0.05,5.68,4d804bd0-ca54-4906-bfb6-b74e4aeda1b8,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
050eeae1-b46e-473e-ae0a-7fb3cdfe8d9d,2931,-31.83,19.15,3,0.43,0.09,6.28,01f96a72-0016-4948-addf-49e363fa89a1,50a1588e-86bc-4b5f-b4d8-9d712d77ae57
fdb83f8f-60ce-417c-b1af-7876168213e8,2932,-94.674645,2376.12,18,0.63,0.01,124.49,4dbde9b9-3717-40b7-9405-1476c87ba040,f8ac426e-bd1b-4289-af7b-ee392b687a2f
b1b6de62-bc16-4b58-abbb-937518a8e2bb,2933,123.42,188.07,19,0.37,0.06,9.9,6c4d8676-dabe-439e-a915-d4244810f10b,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
75202524-9c6d-43bd-8e49-022ebbb859e5,2934,-202.818,34.47,4,0.74,0.0,8.32,d07d285b-8dbe-4c12-96e0-2837b640d3fd,4e0e9f58-0a12-43c5-a36f-aaf11745df19
a1802e56-6fd9-4e23-b84f-370e4a20f175,2935,157.242,8.08,2,0.37,0.09,3.58,e5021415-f411-4518-830a-a8da3a9ed5c0,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
fe55dab1-562e-4dec-b518-aaf00bade6e9,2936,-20.6563,33.53,19,0.5,0.1,1.88,87aadc71-aa64-4d67-aa2b-9b176db818a6,d8ac74b0-6467-45e0-83de-90b1bde6c20f
b8cc5384-7b72-4b14-a2b1-dd33bfbaa20c,2937,7.69,185.35,14,0.49,0.1,14.34,55bac789-7ab7-4a93-9f04-44531987711f,80b7eed7-b363-413b-8321-c4b57ac84a00
c7f38b48-4e58-4384-a93c-df0ff03484d9,2938,2220.5166,3218.14,8,0.38,0.04,387.99,9f623e5c-1733-4188-971a-e274cc0eeb36,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
767e5a5a-b043-412b-b013-823f20924104,2939,451.2804,1020.08,3,0.55,0.05,350.99,b29b3fe0-7e26-4413-9c88-ca8baed6868b,254f6ae9-0514-44c4-9358-31fa425339f2
2a36b0d4-d70f-46e4-9657-f01f23162a38,2940,-164.3948,121.36,15,0.4,0.05,8.04,6012a0f8-7dab-46bf-adac-1fb65ab8c5b4,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
a2f65037-6639-47dc-be9f-72fbe8b55d41,2941,-13.88,13.32,1,0.55,0.09,11.55,325d8a15-0e38-4b78-9556-17801544a4fe,4ae74995-1034-481b-813d-ead1c7292f94
8a19b05a-24fe-4254-93b0-5e0793c67928,2942,-107.90604,178.84,10,0.81,0.04,20.99,22238e75-4600-4523-b31e-7f317c3c0f84,3533aea2-a740-4e6b-8dcb-2a97f4490cc9
ab185bc2-1079-49f3-90ee-3eb13ee7ac46,2943,-17.42,17.94,3,0.54,0.07,5.81,150f8cc2-06b0-43b8-a02b-ff0335aed4f4,d8ac74b0-6467-45e0-83de-90b1bde6c20f
e1ca0948-1e03-46f5-86db-683784d98c96,2944,-4793.004,2013.67,1,0.55,0.04,2036.48,a69dbde3-fea1-4e70-8827-e2a7bb472e50,ca9f7d3b-7efb-4b94-8af6-123d843d2365
48f66e27-bfb5-4523-9a6f-3787a8827095,2945,-25.97,22.05,4,0.36,0.03,4.98,ca4353bc-baec-4598-a5f8-79925e22d24a,eebe042a-6a13-4133-b768-03d7e64c9369
1a8018b5-2f8d-469d-be1a-71baae0c0034,2946,490.823424,826.8,15,0.57,0.02,65.99,979e85ee-d788-4944-a1dc-0dfea0bdddec,8fc5df08-168f-4cbf-9b68-2580389ae0d7
ee8f7114-d6c8-4dd6-a31c-0a5f0ca8e9e9,2947,1258.7877,1824.33,18,0.6,0.09,125.99,5e2b7a91-8c02-41cd-b4a4-1fcd3bfa4068,8fc5df08-168f-4cbf-9b68-2580389ae0d7
ff1bbab6-187a-4812-87d3-9d0ace759ebe,2948,3064.51,5533.41,22,0.55,0.04,243.98,39b154f9-6143-4ffe-b659-9698306b2b32,254f6ae9-0514-44c4-9358-31fa425339f2
b9578e79-65d9-4cef-aac8-087453fdd8fe,2949,16.33,32.1,5,0.36,0.03,5.98,b13a3fb0-02bd-4296-8d51-01e3547ebbae,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
d2cda077-71a6-4d93-a251-53776f0cb3a2,2950,15.318,22.2,7,0.37,0.05,3.15,e3f52f9a-5027-4ee8-b2e4-ff38b7ac2f28,a828de89-cc82-45d4-bf6e-a5b176032f59
a878981f-9494-4aca-8579-96a58e34be77,2951,4616.0241,6689.89,13,0.6,0.04,500.98,d5bed245-4473-4cc4-870b-c9c4b5a18104,254f6ae9-0514-44c4-9358-31fa425339f2
2bc82c57-2e00-478e-bada-740070eda830,2952,-2.5185,294.21,12,0.39,0.1,24.92,28459eef-668e-4c93-9d1e-ff3b535c3ec9,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
61a46a2c-8c37-4094-a08f-76d1c279d04f,2953,-34.845,52.03,2,0.38,0.0,22.38,af181420-1c9e-4301-a5f8-17b58dc574db,ea5a0899-7c7d-4411-8b03-be9d8339e1ee
796899fc-4d9f-48f5-9099-d07efecc59bf,2954,604.1304,903.23,16,0.37,0.03,55.48,96a5ebf9-fffd-4296-aba5-bbd9c6c7c0fa,eebe042a-6a13-4133-b768-03d7e64c9369
1b1e6bf1-2b5e-40f2-9f50-cec15cb6be5b,2955,74.2785,107.65,11,0.39,0.05,9.78,80ea0dd8-426c-4c68-a9b5-d97375d22810,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
58cb41ba-689f-4787-91ef-1c8053a98a8e,2956,52.92,165.21,16,0.36,0.07,10.98,59714d5a-1a35-44e7-a46f-3b9c119371c7,bc1c3f2e-218d-4ac0-a5dd-175cb5fc121f
d723505d-6c51-45e2-9af4-58dbd55272fc,2957,49.79744,206.99,13,0.37,0.05,15.98,e9b92b0b-ea70-498d-91d2-a8a2a6587042,bc93112c-d441-48a0-8c54-488f7c692d75
6d3abad3-98ed-4bfb-9175-2ebf5f5166d5,2958,-66.35,25.15,7,0.56,0.02,3.28,7228d0fb-43c1-4483-a121-aa2c7d8e4a5c,4ae74995-1034-481b-813d-ead1c7292f94
26606955-46b8-4684-933e-1cc1549e633c,2959,1399.64,4285.56,14,0.56,0.07,300.98,4de2f7ad-7677-4e94-b713-85ead0db035f,254f6ae9-0514-44c4-9358-31fa425339f2
8852a24b-affc-478c-a555-9ad0da850318,2960,-13.27,11.6,4,0.58,0.02,2.6,433cb39b-4364-42ff-967a-701345358315,4ae74995-1034-481b-813d-ead1c7292f94
31258f98-64b8-4656-b099-683b0090b27b,2961,-27.832,702.24,5,0.73,0.06,140.85,526e40bc-3e41-4ebe-982b-88fe68dce88d,0270a150-478b-4fd8-b108-aa88ce2b6047
38a80c41-d445-43a1-9121-7dc5f51e2846,2962,724.5828,1050.12,5,0.6,0.05,210.55,c4c6adff-abde-45c9-9f58-ab1a7c804c57,0270a150-478b-4fd8-b108-aa88ce2b6047
13424ebd-bf87-4df8-8aea-3f171bb855b0,2963,41.18,461.58,6,0.6,0.0,70.98,eedfd5b2-0e93-4fe1-9fd6-0ca2587812d7,23f9b2e9-a232-44f5-a56b-5a94685c046e
91713d98-7591-49a5-a9b7-dede09c88642,2964,1186.903872,1812.52,32,0.57,0.01,65.99,9a5dac44-3f2d-4336-ba40-66eaffa3bb7a,8fc5df08-168f-4cbf-9b68-2580389ae0d7
40161ab2-c3d5-4fdb-8515-3ab6d21be539,2965,-287.28,96.11,14,0.58,0.04,6.84,0eef4f18-a35d-4e76-a104-8175b74ee5d8,f4c0adb5-fc72-4478-a4f6-d235fa5daa65
1707f4db-db96-4ec2-a007-9805ed3c2404,2966,15.3236928,197.28,14,0.39,0.09,13.99,de022033-8701-45e2-a96d-2c6d7e0b023d,fde96d54-de2e-4f8d-bdf8-00923525dbd2
6f0cc903-ad34-4020-a45e-0dafa8f5350d,2967,394.1004,571.16,13,0.59,0.02,44.01,bd1bb943-5398-42cb-8162-974e7e6c9c19,7ba92b84-7e73-4d64-8f1d-b831c671a3fc
